165429,4536171,2827656,3336796,4063478,2249779,-94,-131,1375,567,286,679,-49,4,-29,-61,13,1307,354,457,796,-7,-1,-35,
165503,4536171,2827656,3336796,4063478,2249779,-56,-133,1351,568,290,680,-50,1,-36,-63,16,1355,354,457,796,-5,0,-35,
165503,4536438,2827656,3336796,4063478,2249779,-117,-124,1313,568,280,674,-51,0,-30,-48,19,1307,354,454,788,-5,7,-38,
165503,4536438,2824938,3336796,4063478,2249779,-78,-145,1298,568,280,674,-49,4,-29,-25,12,1342,354,454,788,-11,5,-38,
165503,4536438,2824938,3342303,4063478,2249779,-98,-124,1321,567,282,671,-55,-1,-34,-56,11,1307,353,453,782,-3,4,-37,
165503,4536438,2824938,3342303,4059835,2249779,-117,-130,1288,567,282,671,-49,1,-31,-44,31,1279,353,453,782,5,7,-36,
165503,4536438,2824938,3342303,4059835,2250457,-88,-134,1306,564,288,680,-49,5,-32,-43,32,1301,352,463,787,-5,-3,-39,
165503,4536438,2824938,3342303,4059835,2250457,-108,-135,1307,569,283,681,-43,3,-23,-49,25,1329,352,463,787,3,-2,-35,
165503,4536438,2824938,3342303,4059835,2250457,-102,-144,1318,569,283,681,-48,0,-32,-31,31,1282,354,455,787,6,4,-35,
165316,4536438,2824938,3342303,4059835,2250457,-97,-129,1331,565,277,676,-49,3,-29,-53,30,1303,355,453,790,4,5,-33,
165316,4536563,2824938,3342303,4059835,2250457,-71,-137,1332,565,277,676,-54,4,-32,-54,20,1327,355,453,790,3,5,-32,
165316,4536563,2820596,3342303,4059835,2250457,-101,-136,1292,566,280,686,-47,7,-27,-59,12,1326,357,450,791,8,-1,-34,
165316,4536563,2820596,3347927,4059835,2250457,-109,-127,1330,566,280,686,-54,2,-27,-49,28,1278,357,450,791,7,-4,-30,
165316,4536563,2820596,3347927,4049089,2250457,-85,-129,1359,567,286,675,-55,1,-23,-39,29,1297,352,458,777,-2,-6,-32,
165316,4536563,2820596,3347927,4049089,2245934,-103,-126,1301,567,285,678,-52,0,-27,-57,28,1319,352,458,777,-3,-4,-32,
165316,4536563,2820596,3347927,4049089,2245934,-104,-129,1348,567,285,678,-47,8,-28,-43,34,1303,348,461,798,-5,-5,-37,
165316,4536563,2820596,3347927,4049089,2245934,-96,-121,1298,562,282,676,-47,5,-34,-58,22,1319,354,457,775,-9,-2,-33,
165458,4536563,2820596,3347927,4049089,2245934,-110,-116,1354,562,282,676,-44,6,-31,-53,13,1349,354,457,775,0,3,-30,
165458,4536164,2820596,3347927,4049089,2245934,-69,-136,1300,566,291,680,-45,3,-33,-37,32,1294,355,452,798,3,10,-35,
